Linux 5.15.0-91-generic (gl5) 	01/31/2024 	_x86_64_	(32 CPU)

07:08:57 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:09:47 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
07:09:47 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

07:09:47 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:09:52 PM     all      0.63      0.00      0.18      1.51      0.00     97.69
07:09:52 PM       0      0.40      0.00      0.20      0.00      0.00     99.40
07:09:52 PM       1      0.20      0.00      0.40      0.00      0.00     99.40
07:09:52 PM       2      0.00      0.00      0.20      0.00      0.00     99.80
07:09:52 PM       3      0.20      0.00      0.40      0.00      0.00     99.40
07:09:52 PM       4      0.20      0.00      0.40      0.00      0.00     99.40
07:09:52 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
07:09:52 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
07:09:52 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
07:09:52 PM       8      0.00      0.00      0.20      0.00      0.00     99.80
07:09:52 PM       9     17.53      0.00      0.60     46.61      0.00     35.26
07:09:52 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
07:09:52 PM      11      0.40      0.00      0.20      0.00      0.00     99.40
07:09:52 PM      12      0.00      0.00      0.20      0.00      0.00     99.80
07:09:52 PM      13      0.20      0.00      0.40      0.00      0.00     99.40
07:09:52 PM      14      0.00      0.00      0.40      0.00      0.00     99.60
07:09:52 PM      15      0.40      0.00      0.40      0.00      0.00     99.20
07:09:52 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
07:09:52 PM      17      0.20      0.00      0.00      0.00      0.00     99.80
07:09:52 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
07:09:52 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
07:09:52 PM      20      0.00      0.00      0.40      0.00      0.00     99.60
07:09:52 PM      21      0.00      0.00      0.40      0.00      0.00     99.60
07:09:52 PM      22      0.20      0.00      0.00      1.60      0.00     98.20
07:09:52 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
07:09:52 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
07:09:52 PM      25      0.00      0.00      0.20      0.00      0.00     99.80
07:09:52 PM      26      0.00      0.00      0.40      0.00      0.00     99.60
07:09:52 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
07:09:52 PM      28      0.00      0.00      0.20      0.00      0.00     99.80
07:09:52 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
07:09:52 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
07:09:52 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

07:09:52 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:09:57 PM     all      0.55      0.00      0.11      1.66      0.00     97.68
07:09:57 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
07:09:57 PM       1      0.00      0.00      0.40      0.00      0.00     99.60
07:09:57 PM       2      0.00      0.00      0.40      0.00      0.00     99.60
07:09:57 PM       3      0.00      0.00      0.20      0.00      0.00     99.80
07:09:57 PM       4      0.00      0.00      0.40      0.00      0.00     99.60
07:09:57 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
